sample	P103_S145	P104_S151	P105_S104	P108_S112	P13_S98	P24_S106	P26_S114	P29_S121	P30_S128	P32_S134	P36_S140	P37_S146	P39_S99	P41_S107	P45_S115	P46_S122	P49_S129	P52_S135	P53_S141	P54_S147	P55_S100	P57_S108	P58_S116	P59_S123	P61_S130	P62_S136	P64_S142	P65_S148	P67_S101	P68_S109	P69_S117	P70_S124	P73_S131	P74_S137	P75_S143	P79_S149	P80_S102	P81_S110	P82_S118	P84_S125	P85_S132	P86_S138	P87_S144	P89_S150	P90_S103	P91_S111	P92_S119	P93_S126	P95_S133	P96_S139	Fx101_S42	Fx102_S54	Fx103_S65	Fx104_S76	Fx105_S87	Fx106_S10	Fx108_S21	Fx109_S32	Fx110_S43	Fx111_S55	Fx112_S66	Fx113_S77	Fx115_S88	Fx116_S11	Fx117_S22	Fx118_S33	Fx119_S90	FxR27_S44	FxR30_S67	FxR31_S78	FxR32_S89	FxR34_S12	FxR35_S23	FxR36_S34	FxR37_S45	FxR38_S56	FxR40_S68	FxR41_S79
g__OTU_408	0.00846912158270944	0.00914397183656674	0	0.0134023758757234	0.0153775180685837	0.00927715500579822	0.00964994813152879	0.0246894529743075	0.00792217257660741	0	0	0.165094339622642	0	0.0151028884274117	0.0722930901797999	0.0300102034691795	0.0834413600941695	0.00516102394715112	0.0564234012026245	0.0607873562299042	0.0263466427790439	0.244392636063992	0.0249008412927094	0.0473540902095419	0.0233590282644242	0.00730022922719773	0.0163236434372152	0	0.00606163470164634	0.0587716720540699	0.0317820658342792	0.00560161326462021	0.0346757033651194	0	0.00951293759512938	0	0.050129179038291	0.0378758195543714	0	0.0515051708480733	0.0132976758617633	0.0395824056207016	0.0229486460298842	0	0.100439234263271	0.0211243431649547	0.00836452604504297	0.0259325480775793	0.0223492225663293	0.0375216922283195	0	0	0	0	0.0122611627669357	0	0.0938216693307388	0	0	0	0.00752038023042445	0	0.00775542491973135	0.0269701709908841	0	0.00679567115747269	0	0.0130355435821674	0.0178862079450536	0.00762456635278869	0	0.00750145340659753	0.0110019646365422	0	0	0	0	0
g__OTU_409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0290164935858277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0291045004748629	0	0.025147347740668	0	0	0	0	0.00434310532030402
g__OTU_41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_410	0	0	0	0	0	0.0309238500193274	0	0	0	0	0	0	0	0	0	0	0	0.0240847784200385	0.0161209717721784	0	0	0.0176863091888415	0	0	0.0027481209722852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0313920318833854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00562609005494815	0	0	0	0	0	0
g__OTU_411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00420120994846516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0179801139939227	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_412	0	0	0	0	0.00461325542057512	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00483629153165353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00514145426033754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00591926127619273	0	0.00730022922719773	0.0163236434372152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00820748522652659	0	0	0	0	0	0.00694975328375843	0	0	0	0.0120326083686791	0	0	0	0	0	0	0	0.0178862079450536	0.00953070794098586	0.0245090530314635	0	0	0	0	0	0	0
g__OTU_414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_415	0	0.0182879436731335	0	0.310691440755407	0	0	0	0	0.0110910416072504	0	0	0	0	0.060411553709647	0	0.0780265290198668	0	0.256330856041838	0	0	0	0.678511134335558	0	0	0.0865658106269838	0	0.019044250676751	0	0.195184637393012	0.12635909491625	0	0.175050414519382	0	0	0.034880771182141	0.0495421347865693	0	0	0	0	0	0.0148434021077631	0	0	0	0	0.407770644695845	0	0	0	0.0164149704530532	0.025879917184265	0	0.0253696723688026	0	0	0	0	0.0527731007966225	0	0	0.0341386027270719	0	0	0.036348120170046	0.407740269448361	0.0298679410321507	0.354132267315547	0	0	0.049018106062927	0.0168782701648444	0.0267190569744597	0.05005005005005	0.119106361981249	0	0.0898983598135985	0
g__OTU_416	0.0237135404315864	0	0.0139971725711406	0.0536095035028937	0.0215285252960172	0	0	0	0.0221820832145007	0	0	0	0	0.0226543326411176	0	0	0	0	0.00483629153165353	0	0.0118559892505697	0.110941394002733	0.00889315760453907	0	0.0357255726397076	0	0.0435297158325738	0	0.00484930776131707	0	0	0	0	0	0	0	0.402318795871412	0	0	0	0.0132976758617633	0	0.0305981947065123	0	0	0	0.0167290520900859	0.00545948380580616	0.0143673573640688	0	0.00820748522652659	0	0	0	0.0572187595790334	0	0	0	0.03015605759807	0	0	0	0.0480836345023344	0.0323642051890609	0	0	0	0.0173807247762232	0	0	0	0.024379723571442	0	0.0282891587239413	0.00850759728437495	0	0	0.00723850886717336
g__OTU_417	0	0	0	0.37648492232714	0.06612332769491	0	0	0	0	0	0	0	0	0.0188786105342647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.096714865550482	0	0	0	0	0	0	0.0709184767370904	0	0.13630304210416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0109227940507182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00917330202179577	0
g__OTU_418	0	0	0	0	0	0.0231928875144956	0	0	0	0	0	0	0	0	0	0.0165056119080487	0	0	0	0	0	0.00803923144947343	0.0249008412927094	0	0	0	0	0	0	0	0	0	0	0.0123876265307567	0.0126839167935058	0	0	0.135830525298435	0	0	0	0	0	0	0.106435606458093	0	0.0585516823153008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.136873207612757	0	0	0.442694770380809	0	0	0.0522261391826609	0	0.0737995276830228	0.0201812644479507	0
g__OTU_419	0.0406517835970053	0	0	0	0.00461325542057512	0	0	0	0	0	0	0	0	0	0	0	0	0.0103220478943022	0.00806048588608921	0	0	0.106117855133049	0	0	0.0151146653475686	0	0.0149633398174473	0	0	0.00734645900675874	0.0317820658342792	0	0	0	0	0	0.0655535418193036	0	0	0	0.0812635747107756	0	0	0	0	0	0.0376403672026934	0	0.00798186520226046	0	0.00820748522652659	0	0	0	0	0	0	0	0.03015605759807	0	0	0	0	0	0	0	0	0.0260710871643348	0	0	0	0.0112521801098963	0	0	0.00850759728437495	0	0	0.0680419833514296
g__OTU_42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00868719160469803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_420	0.00846912158270944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0164887258337112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_426	0	0	0	0	0	0	0	0	0.0253509522451437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0127850670416953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0246224556795798	0	0	0.030806030733546	0.449575968120977	0	0	0	0.135702259191315	0	0	0.060244593047774	0.452916815312311	0	0	0	0	0	0	0	0	0	0	0	0.0459410253356247	0	0	0
g__OTU_427	0.00846912158270944	0	0	0	0.00461325542057512	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00644838870887137	0	0	0	0	0	0.006870302430713	0	0	0	0	0.00587716720540699	0.018161180476731	0	0	0	0	0	0	0	0	0	0.0103426367813714	0	0	0	0	0	0.0125467890675645	0	0	0	0.00984898227183191	0.0030446961393253	0	0	0.0102176356391131	0	0	0	0.0276430527982308	0	0	0	0.00620433993578508	0	0.0126428244069725	0	0	0.0108629529851395	0	0	0	0.0562609005494815	0	0	0.0408364669649997	0	0	0
g__OTU_428	0.115180053524848	0	0	0.664026804751751	0	0	0.147161709005814	0	0.106157112526539	0.227740630750451	0	0	0	0.0503429614247058	0.0956134418507031	0	0.809083188055965	0.30794109551335	0.427205751962728	0	0.154127860257407	0.366588954095988	0.0675879977944969	0	0.104428596946838	0.0175205501452746	0.0476106266918776	0	0.0351574812695488	0.0220393770202762	1.11010215664018	0.0140040331615505	1.27196784616597	0.00707864373186098	0.0221968543886352	0	0.255787349451792	0	0	0	0.138886836778416	0	0.535468407363966	0	0	0.0105621715824774	0.119194496141862	0.300271609319339	0.285750774240925	0	0.0114904793171372	0	0	0	0.0388270154286298	0	0	0	0.128163244791798	0	0	0.0100407655079623	0.0589412293899583	0	0	0	0	0	0	0	0	0.324437859835343	0	0.182791487139313	0.0136121556549999	0	0	0
g__OTU_429	0.0169382431654189	0	0	0.00731038684130369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0161622098148692	0	0	0	0	0	0	0	0.00391818822976256	0	0	0	0	0	0	0.00599637219482213	0	0	0	0	0.00781701921423323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0108629529851395	0	0	0	0	0	0	0	0	0	0
g__OTU_43	0	0	0	0	0	0	0	0	0	0	0	0.0131027253668763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_430	0.00846912158270944	0	0	0	0	0.0231928875144956	0.0458372536247618	0.0185170897307307	0.0237665177298222	0	0	0	0	0.00755144421370587	0	0	0	0.00860170657858519	0.0338540407215747	0	0	0.0128627703191575	0	0.0426186811885877	0.0041221814584278	0.00584018338175819	0	0	0	0.0146929180135175	0.00681044267877412	0	0.0110331783434471	0	0	0	0.0102829085206751	0.00391818822976256	0.0172596592450132	0.0149093915612844	0.0103426367813714	0	0.00509969911775205	0.0104848493926277	0	0.00660135723904835	0	0	0.00638549216180837	0.00938042305707987	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00539403419817682	0	0	0	0	0	0	0	0	0.00785854616895874	0	0	0	0	0
g__OTU_431	0.0101629458992513	0	0	0.00609198903441974	0.0107642626480086	0	0.0217123832959398	0	0	0	0	0	0	0.0138443143917941	0	0	0	0	0.0225693604810498	0.00959800361524803	0	0.0369804646675778	0.00355726304181563	0.0343317154019178	0.0261071492367094	0.03212100859967	0	0	0.0145479232839512	0.0146929180135175	0.0113507377979569	0	0.00945701000866893	0	0	0	0.00642681782542192	0	0	0	0.0103426367813714	0.0214404697112134	0	0	0	0	0	0.00409461285435462	0.00957823824271256	0	0	0	0	0	0.00817410851129049	0	0	0	0.015078028799035	0	0	0	0.00465325495183881	0.00719204559756909	0	0	0	0.0195533153732511	0	0	0.0321681321037959	0	0.00628683693516699	0	0.00340303891374998	0	0	0
g__OTU_432	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00377572210685294	0	0	0	0	0	0	0	0	0	0	0	0.00876027507263728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00254984955887603	0	0	0	0	0	0	0	0	0	0.0045815516188149	0	0	0	0	0.0133241544713642	0	0	0.013536684414764	0	0	0	0	0	0	0.0282436777613626	0	0	0	0	0	0	0	0	0	0
g__OTU_433	0.00677529726616755	0	0.00279943451422813	0	0	0.00773096250483185	0.0072374610986466	0	0	0	0.0160205062479974	0	0.00835533571738912	0	0	0	0	0.0120423892100193	0	0	0	0	0	0.00473540902095418	0.0054962419445704	0.0467214670540655	0.0136030361976793	0.00519642485969653	0	0.00734645900675874	0	0	0	0	0	0.00479440014063574	0	0.00783637645952511	0	0	0	0.0164926690086257	0	0	0	0.00396081434342901	0	0	0	0	0.0262639527248851	0.0152234806966265	0.065668906536347	0	0.0490446510677429	0.00863595146595276	0	0.0222069241189403	0.0402080767974267	0.0436911762028727	0.154919832746744	0	0.0263684447270866	0.0125860797957459	0	0.0152902601043136	0	0.0369340401494742	0.141301042765923	0.160115893408562	0.049018106062927	0.00937681675824691	0.113163064833006	0.0152326239282761	0.00340303891374998	0.00983993702440304	0.115583605474627	0.0188201230546507
g__OTU_434	0.462414038415935	0.966213024063886	0.391920831991938	0.739567468778556	0.213747501153314	0	0	0	0	0	0	0	0.0100264028608669	0.348625007866088	0	0.0540183662445232	0	1.63776493256262	0	0.353526466494969	1.96809421559458	0.247608328643782	0.441100617185138	0.124304486800047	0.149772592989543	0	0.0788976099465401	2.75583731725906	0.247314695827171	0.0484866294446077	0	0.371106878781089	0	0	0.485159817351599	0.4426829463187	0	0	0	0.382222583662018	0	0.0725677436379529	0	0.290580111738538	0	0	2.35252295016833	0	0	0	0	0.0334916575325782	0	0.135908959118585	0.629406355369368	0	0.00694975328375843	0.199862317070463	0	0.0345888478272742	0.027073368829528	0.216880534971986	0.590963378883529	0.0683244331769063	0.011062471356101	0.312600873243743	0.0234676679538327	0.249847918658208	0.0304065535065911	0.0133429911173802	0.18228608192151	0.215666785439679	0.122593320235756	0.0391696043869957	0.159942828946249	0.07543951718709	0	0
g__OTU_435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0102850426094622	0.0158910329171396	0	0	0	0	0	0	0	0	0	0.0073875977009796	0	0	0	0	0	0.00418226302252149	0	0	0	0	0	0	0.0398666280081183	0	0	0	0	0	0	0	0.0843424302668836	0.00310216996789254	0	0.011062471356101	0	0	0.0260710871643348	0	0	0	0.00937681675824691	0	0	0	0	0	0
g__OTU_436	0.0118567702157932	0	0.121775401368923	0	0	0	0	0	0.045948600944323	0	0	0	0	0.125857403561765	0	0	0	0	0.0225693604810498	0	0	0.00964707773936812	0	0	0	0	0.0108824289581435	0	0	0	0	0	0	0	0	0	0.0192804534762658	0	0	0	0.0531907034470531	0	0.00637462389719007	0	0.0404755123150494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0245090530314635	0	0	0.0108804456630544	0	0	0	0
g__OTU_437	0	0	0.00979802079979844	0	0	0	0	0	0	0	0.0320410124959949	0	0	0	0	0	0	0	0	0	0	0.0160784628989469	0	0.0319640108914407	0	0	0	0	0	0	0	0	0.0598943967215699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_438	0	0	0	0	0.00922651084115024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00803923144947343	0.00711452608363125	0	0.0082443629168556	0	0.00544121447907173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_439	0.00846912158270944	0.0259079202036058	0	0.00731038684130369	0.0153775180685837	0	0.0168874092301754	0.158938353522105	0	0	0	0	0	0.117047385312441	0	0.108036732489046	0.0700311415076066	0	0.111234705228031	0	0	0.115764932872417	0	0	0.726877997169435	0	0.020404554296519	0	0.00848628858230488	0.110196885101381	0.322360953461975	0.0112032265292404	0	0	0	0.0479440014063574	0.09383154025116	0	0	0	0	0	0.0331480442653883	0	0	0	0	0.0272974190290308	0	0.167284211184591	0	0.0106564364876385	1.96701282834453	0.0235575529138881	0.0183917441504036	0	0	0	0.0251300479983917	0	0	0	0.0263684447270866	0	0	0	0	0.0282436777613626	0	0	0.173095187034711	0	0	0.00870435653044349	0	0	0.0421971893002605	0
g__OTU_44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0755687756250502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00257072713016877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_440	0.550492902876113	0.228599295914169	0.0783841663983875	2.15778251599147	0.532062125172997	0.429841515268651	0	0	0.107741547041861	0	0	0	0	0.675854257126676	0.44075464658007	0.0960326511013745	0.013410218586563	1.37455271125791	2.08121745578824	0.0239950090381201	0.779860626259698	0.821609454136184	0.754139764864912	0.318456256659169	0.529013287164902	0	0.455701712622257	0	1.2632446718231	2.65794886864531	0.28149829738933	0.551758906565091	5.82867050200961	0	0.0697615423642821	0.0511402681667812	0	0.414021889611577	0.05424464334147	0.0569267677794494	0.359037248267608	0.184717892896608	0.438574124126677	0.0179740275302188	0.289324958400168	0	0.802994500324125	3.95130140445221	0.320870981130871	0	2.34077478660538	0.28163439288759	0	0.197521020585677	2.7097169714928	0.0410207694632756	0.217179790117451	0.0199862317070463	8.15972658507778	0.515191786058874	0	0.381549089302568	2.80746382094275	1.25141593397702	0.915024416454636	0.806985949949881	1.8006101593668	2.2508038585209	0	0.0247798406465632	5.09635121472994	1.41402396714363	0.23418467583497	0.0913957435696566	15.7986081570843	0	0.00733864161743661	0
g__OTU_441	0	0	0	0.0548279013097776	0	0.0139157325086973	0	0	0	0	0	0	0	0	0	0	0	0	0.0548113040254066	0	0	0	0	0	0	0	0.0476106266918776	0	0.0545547123148171	0.0102850426094622	0.0703745743473326	0	0	0	0	0	0.0244219077366033	0	0	0	0.036937988504898	0	0.158090672650314	0	0	0	0.0104556575563037	0	0	0	0	0.0182681768359518	0	0	0	0	0	0	0.0678511295956575	0	0	0	0	0	0	0.00849458894684086	0	0	0	0	0.0459544744339941	0	0	0	0	0	0.0587091329394929	0
g__OTU_442	0	0	0	0	0.06612332769491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.106647707074298	0	0	0	0	0.149190110826939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00536586238351607	0	0	0	0	0	0	0	1.11730818625472	0
g__OTU_443	0	0.00457198591828337	0	0	0	0.012369540007731	0	0	0	0.0163973254140325	0	0	0.00835533571738912	0	0	0	0	0.00688136526286815	0	0	0.00263466427790439	0	0	0.00591926127619273	0	0	0	0	0	0	0	0	0	0	0	0	0.0077121813905063	0	0	0	0	0.00824633450431283	0.00509969911775205	0	0	0	0	0	0.00957823824271256	0	0	0	0	0.0126848361844013	0	0	0	0	0	0	0.00451222813825467	0	0	0	0	0	0	0	0	0	0.0245090530314635	0.00562609005494815	0	0	0	0.00983993702440304	0	0
g__OTU_444	0.494596700430231	3.64539677217793	3.10737231079322	0.784648187633263	1.68383822850992	3.63355237727097	1.69597838411619	4.22806882185016	0.730424311563203	0.404467360212801	0.74152057490731	1.14255765199161	0	3.7946007173872	2.93370024019962	8.27981513714664	1.04003695260233	7.08264519680704	1.19133981396399	5.70281381472653	0.928719157961297	1.87957231288689	3.88453124166267	4.06653249674441	1.26550970773733	0.725642785183454	1.40519363922027	5.92738862329384	2.48163324685401	2.70202762268586	0.376844494892168	5.7794644857719	0.474426668768224	1.91123380760246	9.53196347031963	7.4185351509437	2.62214167277215	10.6587780476974	1.01338856424292	5.62084061860421	3.69527637002999	1.95438127752214	0.517619460451833	4.54892680077288	0.146911118773142	9.37128673655303	3.56537922669956	1.77023762403264	4.54966316528847	2.3795006488126	0.827314510833881	1.89227865059067	0.0412339645693341	2.79428819947811	0.453663022376621	2.80452523856816	2.47584960733894	1.32353267748884	1.00268891513583	5.49416540751124	13.8720933730409	0.255035443902243	0.308665911805308	1.07161479403779	3.60952636819065	7.15754064660811	0.0832035500181341	1.62727035717389	1.42016491083726	14.8659982463497	2.39422811801109	0.896423682088405	2.39371316306483	1.2621316969143	0.561501420768746	0.473956966675413	0.218324588118739	5.69960188201231
g__OTU_445	0	0	0	0	0	0.0340162350212601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0160784628989469	0	0	0.034351512153565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0161821025945304	0	0	0	0	0	0	0	0	0	0	0	0	0.095402341026676	0
g__OTU_446	0	0.242315253669019	0	0.409381663113007	0.11379363370752	1.08542713567839	0.125449325709874	2.53375511148831	0.955414012738854	0	1.21298118734838	0	0	1.29507268265055	0.697278514960006	1.65356221115179	0.0178802914487506	1.33670520231214	0	0.862220658103115	0.729802004979516	0.353726183776831	2.73909254219803	0	0	2.23095005183163	0.584930556500211	1.61782027298552	0.0484930776131707	0.387893035556862	0	0.488740757338113	0	0	1.77891933028919	1.7435635178112	1.28921965577964	0	0	0	0.0783085356303837	0	0	0	0.434736984124605	0	0.288576148553983	0.068243547572577	1.36649532262699	1.34921751637666	0.0787918581746553	0.10351966873706	0	0.329805740794433	0.075610503729437	0	0.0138995065675169	0	0.188475359987938	0.0364093135023939	0.251180699696177	0.0401630620318493	0.0992694389725613	0.178003128539835	0.0379284732209176	0.171590696726185	0.0213342435943934	0.462761797166942	0	0.291639662994167	1.61147023681872	0.0450087204395852	0.169744597249509	0.0913957435696566	0.165047387316874	0.0147599055366046	0.084394378600521	0
g__OTU_447	0.455638741149768	0.144779554078973	0.375124224906569	0.0548279013097777	0.18914347224358	0.245844607653653	0.154399170104461	0.722166499498496	0.475330354596444	0	0.0457728749942784	0.408805031446541	0	0.128374551633	0.641309670949838	0.265590300702239	3.33467435519199	0.151390035783099	0.641614676532701	0.446307168109033	0.371487663184518	0.352118337486937	0.224107571634385	0.435657629927785	0.285804581117661	0.00584018338175819	0.352318637519894	0.0744820896556502	0.099410809107	0.224801645606817	1.43019296254256	0.0588169392785122	0.419260777050989	0	0.0586631151699645	0.0591309350678408	0.642681782542192	0.613849489329467	0.653401385704071	0.131473725585871	0.440300822978384	0.255636369633698	0.17338977000357	0.163264083399488	0.517187101803409	0.260093475218505	0.0480960247589971	0.0941760956501563	0.539574087672807	0.583149633381799	0.372619829284307	0.082206795761783	0.0885766646304215	0.0144969556393157	0.0858281393685501	0.0323848179973229	0.503857113072486	0	0.193501369587616	0.198430758588047	0.0932527148572631	0.0361467558286644	0.0775542491973135	0.375784382472985	0.0221249427122019	0.0577632048385179	0.0704030038614981	0.284609368210655	0.112683110053837	0.148679043879379	0.22977237216997	0.0693884440110271	0.163457760314342	0.25025025025025	0.0187167140256249	0.206638677512464	0.436649176237479	15.9753890698516
g__OTU_448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_449	0	0	0	0	0	0	0	0	0.00475330354596445	0	0	0	0	0	0.137590074858329	0	0	0	0	0	0	0	0	0	0	0	0.00544121447907173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0250935781351289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.049268615891677	0	0	0	0	0	0	0	0	0	0	1.43837375701757	0
g__OTU_45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00967258306330706	0	0	0	0	0	0.0329774516674224	0	0	0	0.0666779817181096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00917330202179577	0
g__OTU_450	0	0.150875535303351	0	0.0194943649101432	0.724281101030294	0	0	0	0	0	0	0	0	0	0	0	0	0.149669694467382	0	0	0	0	0	0	0	0.00730022922719773	0.0544121447907173	0	0.0448560967921829	0	0	0.260475016804839	0	0	0.096714865550482	0.0479440014063574	0	0	0	0.0040661976985321	0	0.0313360711163888	0.00637462389719007	0	0	0	0	0.294812125513532	0	0	0.0443204202232436	0.843380830593107	0.00763591936469151	0.0942302116555523	2.46245018902626	0	0	0.0133241544713642	0.0527731007966225	0	0.00451222813825467	0.156635941924213	2.60427168804579	0.00719204559756909	0.097981889154037	0.49268615891677	0.03200136539159	0.160771704180064	0	0	0	3.42066275340847	0.713555992141454	0.463506985246116	4.02579503496623	0.0721595381789556	0	0
